gbifid	x	y	plant	eventdate	day	month	year
232947219	37.117134	-3.424225	sage				
1234484327	37.12	-3.45	sage	1981-07-22T02:00Z	22	7	1981
415623283	37.122	-3.422	sage	2010-07-27T02:00Z	27	7	2010
232947554	37.122995	-3.908769	sage	2006-09-07T02:00Z	7	9	2006
232947552	37.125267	-3.97563	sage	2006-09-07T02:00Z	7	9	2006
232947161	37.127184	-3.424461	sage				
232948000	37.127844	-3.489625	sage				
618195115	37.13	-3.56	sage				
618195093	37.13	-3.45	sage				
618002759	37.13	-3.56	sage				
618002363	37.13	-3.56	sage				
617698668	37.13	-3.45	sage				
617223272	37.13	-3.56	sage				
616915584	37.13	-3.56	sage				
616914225	37.13	-3.56	sage				
616891940	37.13	-3.56	sage				
318120494	37.13	-3.45	sage	1996-06-27T02:00Z	27	6	1996
232947385	37.131203	-3.424923	sage				
232947237	37.13764	-3.472484	sage				
232947305	37.142702	-3.524773	sage	2005-05-24T02:00Z	24	5	2005
232947462	37.143968	-3.490202	sage	2005-07-11T02:00Z	11	7	2005
1142616729	37.1587585971	-3.501149262	sage				
232947444	37.176837	-3.408359	sage	2005-05-18T02:00Z	18	5	2005
218534481	37.1787577214	-3.6211518134	sage				
218536271	37.1787588368	-3.5111497648	sage				
218534478	37.1787588368	-3.5111497648	sage				
1142755447	37.1787702211	-2.3811285304	sage				
1842889399	37.18	-3.62	sage	1870-06-01T01:00Z		6	1870
895235944	37.18	-3.51	sage				
317834192	37.18	-3.62	sage				
232947482	37.194023	-3.368035	sage	2005-07-18T02:00Z	18	7	2005
618310114	37.22	-3	sage				
618310109	37.22	-2.88	sage				
618003703	37.22	-3.45	sage				
617346867	37.22	-3.56	sage				
617343696	37.22	-3.45	sage				
617340741	37.22	-3.56	sage				
617340669	37.22	-3.33	sage				
617223115	37.22	-3.45	sage				
616914036	37.22	-3.45	sage				
232947270	37.22158	-3.379158	sage	2005-01-11T01:00Z	11	1	2005
232947455	37.221747	-3.342311	sage	2005-07-11T02:00Z	11	7	2005
232947317	37.223916	-3.324274	sage	2005-01-19T01:00Z	19	1	2005
232947432	37.228564	-3.290735	sage	2005-05-10T02:00Z	10	5	2005
142929642	37.23	-3.57	sage				
142929544	37.23	-3.57	sage				
142929542	37.23	-3.57	sage				
142929541	37.23	-3.57	sage				
30889445	37.23	-3.45	sage	2002-09-05T02:00Z	5	9	2002
232947456	37.23681	-3.425615	sage	2005-07-11T02:00Z	11	7	2005
232947501	37.240526	-2.425455	sage	2007-09-13T02:00Z	13	9	2007
232947500	37.240557	-2.426165	sage	2007-09-13T02:00Z	13	9	2007
232948008	37.243061	-3.419235	sage	2005-07-27T02:00Z	27	7	2005
232947750	37.244254	-2.415392	sage	2006-06-06T02:00Z	6	6	2006
232947364	37.244507	-2.415627	sage	2006-06-06T02:00Z	6	6	2006
232947748	37.245193	-2.436109	sage	2006-06-06T02:00Z	6	6	2006
232947741	37.245814	-2.413768	sage	2006-04-11T02:00Z	11	4	2006
232947746	37.246293	-2.515445	sage	2006-06-06T02:00Z	6	6	2006
232947530	37.247204	-2.515575	sage	2007-09-04T02:00Z	4	9	2007
232947747	37.247278	-2.513939	sage	2006-06-06T02:00Z	6	6	2006
232947362	37.2482	-2.435466	sage	2006-06-06T02:00Z	6	6	2006
232947749	37.249575	-2.436504	sage	2006-06-06T02:00Z	6	6	2006
1234362194	37.25	-3.55	sage	1980-06-22T02:00Z	22	6	1980
232947548	37.250887	-2.411563	sage	2007-09-11T02:00Z	11	9	2007
232947529	37.251027	-2.516035	sage	2007-06-20T02:00Z	20	6	2007
232947316	37.251224	-3.354092	sage	2005-01-19T01:00Z	19	1	2005
232947547	37.251247	-2.413207	sage	2007-09-11T02:00Z	11	9	2007
232947546	37.252045	-2.412479	sage	2007-09-11T02:00Z	11	9	2007
232947337	37.252338	-2.512531	sage	2007-04-16T02:00Z	16	4	2007
232947388	37.254393	-3.49608	sage	2005-03-30T02:00Z	30	3	2005
232947734	37.254896	-2.403988	sage	2006-04-11T02:00Z	11	4	2006
232947206	37.255201	-3.45417	sage	2004-12-17T01:00Z	17	12	2004
232947870	37.257146	-2.540422	sage	2007-10-23T02:00Z	23	10	2007
232947196	37.257315	-3.462257	sage	2004-12-17T01:00Z	17	12	2004
232947736	37.259915	-2.398343	sage	2006-04-11T02:00Z	11	4	2006
142929385	37.259998	-2.49	sage				
232947358	37.260348	-2.509423	sage	2007-05-07T02:00Z	7	5	2007
232947215	37.261349	-3.444451	sage	2004-12-17T01:00Z	17	12	2004
232947209	37.261635	-3.484297	sage	2004-12-17T01:00Z	17	12	2004
232947204	37.262298	-3.460279	sage	2004-12-17T01:00Z	17	12	2004
232947868	37.262689	-2.432358	sage	2007-09-13T02:00Z	13	9	2007
232947507	37.263904	-2.504065	sage	2007-10-09T02:00Z	9	10	2007
232947311	37.266431	-3.271909	sage	2005-01-19T01:00Z	19	1	2005
1143002283	37.2687603764	-3.511151192	sage				
218535769	37.2687603764	-3.511151192	sage				
218534502	37.2687603764	-3.511151192	sage				
218534482	37.2687603764	-3.511151192	sage				
218534476	37.2687603764	-3.511151192	sage				
218535772	37.2687615932	-3.3911489516	sage				
218535768	37.2687627074	-3.2811468945	sage				
218534474	37.2687694656	-2.611134294	sage				
218534470	37.2687694656	-2.611134294	sage				
232947739	37.272563	-2.429419	sage	2006-04-11T02:00Z	11	4	2006
232947502	37.275628	-2.413006	sage	2007-09-13T02:00Z	13	9	2007
232947354	37.275694	-3.403071	sage	2005-02-15T01:00Z	15	2	2005
232947457	37.276927	-3.384623	sage	2005-07-11T02:00Z	11	7	2005
232947216	37.27947	-3.434067	sage	2004-12-17T01:00Z	17	12	2004
232947356	37.282327	-3.378807	sage	2005-02-15T01:00Z	15	2	2005
232947328	37.282896	-3.4483	sage	2005-02-15T01:00Z	15	2	2005
232947737	37.283242	-2.408728	sage	2006-04-11T02:00Z	11	4	2006
232947220	37.283992	-3.41725	sage	2004-12-17T01:00Z	17	12	2004
232947210	37.285128	-3.465528	sage	2004-12-17T01:00Z	17	12	2004
232947218	37.286869	-3.41942	sage	2004-12-17T01:00Z	17	12	2004
232947332	37.287964	-3.480043	sage	2005-02-15T01:00Z	15	2	2005
232947225	37.28825	-3.443785	sage	2004-12-17T01:00Z	17	12	2004
232947350	37.289441	-3.397683	sage	2005-02-15T01:00Z	15	2	2005
232947352	37.2916	-3.385295	sage	2005-02-15T01:00Z	15	2	2005
232947515	37.295905	-2.858755	sage	2004-09-10T02:00Z	10	9	2004
232947527	37.296146	-2.525968	sage	2007-06-20T02:00Z	20	6	2007
232947335	37.296242	-3.429954	sage	2005-02-15T01:00Z	15	2	2005
232947511	37.296578	-2.478566	sage	2007-10-11T02:00Z	11	10	2007
232947514	37.296607	-2.850686	sage	2004-09-10T02:00Z	10	9	2004
232947338	37.298483	-3.407784	sage	2005-02-15T01:00Z	15	2	2005
232947347	37.299244	-3.382423	sage	2005-02-15T01:00Z	15	2	2005
232947506	37.299934	-2.506469	sage	2007-10-09T02:00Z	9	10	2007
232947340	37.30387	-3.92561	sage	2006-02-10T01:00Z	10	2	2006
232947520	37.303891	-2.902297	sage	2004-09-10T02:00Z	10	9	2004
232947531	37.304436	-2.869707	sage	2004-09-24T02:00Z	24	9	2004
232948038	37.307147	-3.661393	sage	2006-07-04T02:00Z	4	7	2006
232947516	37.309038	-2.844455	sage	2004-09-10T02:00Z	10	9	2004
232947532	37.30955	-2.881525	sage	2004-09-24T02:00Z	24	9	2004
618310171	37.31	-2.77	sage				
618310151	37.31	-2.88	sage				
618309235	37.31	-2.77	sage				
617356118	37.31	-3.11	sage				
617315016	37.31	-2.88	sage				
617314979	37.31	-2.88	sage				
617314943	37.31	-2.88	sage				
143005768	37.310001	-4.47	sage	1998-07-21T02:00Z	21	7	1998
232947518	37.314926	-2.84547	sage	2004-09-10T02:00Z	10	9	2004
232947413	37.31754	-3.415335	sage	2005-03-30T02:00Z	30	3	2005
232947419	37.329254	-3.364299	sage	2005-04-05T02:00Z	5	4	2005
232947408	37.331561	-3.419171	sage	2005-03-30T02:00Z	30	3	2005
232947411	37.332422	-3.43297	sage	2005-03-30T02:00Z	30	3	2005
232947491	37.335426	-2.765345	sage	2004-05-25T02:00Z	25	5	2004
232947490	37.3361	-2.755555	sage	2004-05-25T02:00Z	25	5	2004
232947404	37.33858	-3.501272	sage	2005-03-30T02:00Z	30	3	2005
232947523	37.340192	-2.974242	sage	2004-09-24T02:00Z	24	9	2004
232947433	37.343273	-3.400145	sage	2005-05-10T02:00Z	10	5	2005
232947522	37.346438	-2.969498	sage	2004-09-24T02:00Z	24	9	2004
232947415	37.348382	-3.389671	sage	2005-03-30T02:00Z	30	3	2005
232947525	37.350742	-2.956455	sage	2004-09-24T02:00Z	24	9	2004
232947509	37.354351	-2.787011	sage	2004-09-10T02:00Z	10	9	2004
232947569	37.354563	-2.761197	sage	2004-09-09T02:00Z	9	9	2004
1142585465	37.3587619241	-3.5111526243	sage				
1142585231	37.358764258	-3.2811483234	sage				
1142583955	37.3587688079	-2.831139867	sage				
232947508	37.363431	-2.79358	sage	2004-09-10T02:00Z	10	9	2004
232947565	37.367974	-2.687114	sage	2004-09-09T02:00Z	9	9	2004
232948004	37.3705	-3.422154	sage	2005-07-27T02:00Z	27	7	2005
232947560	37.37817	-2.816401	sage	2004-09-24T02:00Z	24	9	2004
232947558	37.378846	-2.805352	sage	2004-09-24T02:00Z	24	9	2004
232947487	37.383466	-2.7771	sage	2004-05-25T02:00Z	25	5	2004
232948006	37.38549	-3.35298	sage	2005-07-27T02:00Z	27	7	2005
232947454	37.385949	-3.307864	sage	2005-07-11T02:00Z	11	7	2005
232948005	37.386766	-3.338876	sage	2005-07-27T02:00Z	27	7	2005
232947559	37.399945	-2.808992	sage	2004-09-24T02:00Z	24	9	2004
618338293	37.4	-2.88	sage				
618310124	37.4	-2.88	sage				
618309461	37.4	-2.88	sage				
617356151	37.4	-3.11	sage				
617356134	37.4	-3.11	sage				
617355956	37.4	-2.54	sage				
617315047	37.4	-2.88	sage				
617315033	37.4	-2.88	sage				
617314955	37.4	-2.88	sage				
617314635	37.4	-2.88	sage				
143005767	37.400002	-4.58	sage	1998-12-02T01:00Z	2	12	1998
232947504	37.400646	-2.831101	sage	2004-09-09T02:00Z	9	9	2004
232947828	37.406396	-2.346913	sage	2007-03-01T01:00Z	1	3	2007
232947555	37.406849	-2.85981	sage	2004-09-24T02:00Z	24	9	2004
232947505	37.413496	-2.842022	sage	2004-09-09T02:00Z	9	9	2004
232947571	37.41455	-2.888544	sage	2005-04-05T02:00Z	5	4	2005
232947366	37.421428	-2.527946	sage	2007-10-23T02:00Z	23	10	2007
232947557	37.421652	-2.810338	sage	2004-09-24T02:00Z	24	9	2004
232948021	37.421715	-2.833867	sage	2004-06-20T02:00Z	20	6	2004
232947499	37.430902	-2.856012	sage	2004-09-09T02:00Z	9	9	2004
232948020	37.439834	-2.898126	sage	2004-06-20T02:00Z	20	6	2004
218535766	37.4487703722	-2.8311412943	sage				
1142583929	37.4487714824	-2.7211392171	sage				
218534461	37.4487737995	-2.4911348635	sage				
232947534	37.456461	-2.46807	sage	2007-09-06T02:00Z	6	9	2007
232947336	37.462345	-3.756124	sage	2006-02-10T01:00Z	10	2	2006
232947392	37.473706	-3.811213	sage	2007-05-17T02:00Z	17	5	2007
232947696	37.478158	-2.514355	sage	2005-09-06T02:00Z	6	9	2005
232947697	37.483019	-2.54682	sage	2005-09-06T02:00Z	6	9	2005
232948054	37.483878	-2.513436	sage	2005-07-06T02:00Z	6	7	2005
618350969	37.49	-2.54	sage				
618350890	37.49	-2.54	sage				
618350192	37.49	-2.43	sage				
617416043	37.49	-3.9	sage				
617356039	37.49	-2.54	sage				
617355999	37.49	-2.54	sage				
232947430	37.507976	-2.356449	sage	2007-05-31T02:00Z	31	5	2007
232947445	37.509796	-2.388443	sage	2007-02-27T01:00Z	27	2	2007
232947847	37.514777	-2.280792	sage	2007-05-31T02:00Z	31	5	2007
232947463	37.51755	-2.316591	sage	2007-03-08T01:00Z	8	3	2007
232947572	37.520474	-2.38272	sage	2007-04-25T02:00Z	25	4	2007
218534610	37.5387639234	-3.6211575599	sage				
218534501	37.5387661639	-3.4011534463	sage				
218534597	37.5587637617	-3.6711588149	sage				
232947466	37.559363	-3.692146	sage	2007-04-25T02:00Z	25	4	2007
128033132	37.568439	-3.785963	sage				
232947329	37.577709	-3.675872	sage	2007-04-25T02:00Z	25	4	2007
618524363	37.58	-3.79	sage				
618408364	37.58	-3.9	sage				
618408350	37.58	-3.79	sage				
618408341	37.58	-3.9	sage				
618408329	37.58	-3.79	sage				
618408309	37.58	-3.9	sage				
618408164	37.58	-3.9	sage				
618408147	37.58	-3.9	sage				
618407971	37.58	-4.13	sage				
618407855	37.58	-3.9	sage				
618407408	37.58	-3.9	sage				
617416369	37.58	-3.9	sage				
617416068	37.58	-3.9	sage				
617416060	37.58	-3.9	sage				
617416026	37.58	-3.9	sage				
617416010	37.58	-3.9	sage				
617415990	37.58	-3.9	sage				
617415967	37.58	-3.9	sage				
617415942	37.58	-3.9	sage				
617415922	37.58	-3.9	sage				
617415695	37.58	-4.13	sage				
617415676	37.58	-4.13	sage				
617238998	37.58	-3.9	sage				
616523172	37.58	-2.32	sage				
232947331	37.586583	-3.675114	sage	2007-04-25T02:00Z	25	4	2007
895209118	37.59	-3.663	sage	1992-07-29T02:00Z	29	7	1992
895209057	37.59	-3.663	sage	1992-07-29T02:00Z	29	7	1992
232948013	37.593526	-3.625596	sage	2007-05-23T02:00Z	23	5	2007
232947465	37.603886	-3.695674	sage	2007-04-25T02:00Z	25	4	2007
232947384	37.613115	-3.735802	sage	2007-05-30T02:00Z	30	5	2007
232947442	37.615236	-3.516264	sage	2007-04-13T02:00Z	13	4	2007
232947274	37.615985	-3.580142	sage	2007-04-13T02:00Z	13	4	2007
232948053	37.61729	-2.470528	sage	2005-07-06T02:00Z	6	7	2005
232592253	37.621	-1.091	sage	2009-03-27T01:00Z	27	3	2009
232947690	37.623125	-2.467212	sage	2005-07-06T02:00Z	6	7	2005
232947480	37.625822	-3.790356	sage	2007-05-10T02:00Z	10	5	2007
218534612	37.6287631437	-3.8511632995	sage				
218534611	37.6287631437	-3.8511632995	sage				
218534588	37.6287631437	-3.8511632995	sage				
218534573	37.6287631437	-3.8511632995	sage				
1142585442	37.6287642687	-3.7411612497	sage				
218534609	37.628768959	-3.2811526416	sage				
218534544	37.6287746382	-2.721142084	sage				
218534500	37.6287746382	-2.721142084	sage				
1142583961	37.6287758508	-2.6011398106	sage				
1142886446	37.6287814884	-2.0411291502	sage				
232947687	37.637727	-2.421455	sage	2005-07-06T02:00Z	6	7	2005
218534590	37.6387637277	-3.8111627163	sage				
232947365	37.63881	-3.7931	sage	2007-05-10T02:00Z	10	5	2007
232947686	37.639224	-2.414427	sage	2005-07-06T02:00Z	6	7	2005
232947688	37.640753	-2.403001	sage	2005-07-06T02:00Z	6	7	2005
232947995	37.64392	-2.269156	sage	2002-05-15T02:00Z	15	5	2002
232947689	37.647857	-2.515213	sage	2005-07-06T02:00Z	6	7	2005
218534589	37.6487638003	-3.8211630644	sage				
218534577	37.6487704287	-3.1711508959	sage				
1234436653	37.65	13.42	sage	1990-06-01T02:00Z	1	6	1990
232947367	37.65154	-3.838149	sage	2007-05-10T02:00Z	10	5	2007
232947217	37.655822	-2.269867	sage	2002-06-21T02:00Z	21	6	2002
232947245	37.656159	-2.203589	sage	2002-04-26T02:00Z	26	4	2002
30888765	37.66	-5.04	sage	1982-07-08T02:00Z	8	7	1982
232947234	37.662871	-2.212655	sage	2002-04-19T02:00Z	19	4	2002
218534587	37.6687642528	-3.8111632019	sage				
618408213	37.67	-3.9	sage				
618351200	37.67	-2.43	sage				
617415905	37.67	-3.9	sage				
617415884	37.67	-3.9	sage				
617415858	37.67	-3.9	sage				
617356212	37.67	-3.22	sage				
617356193	37.67	-3.22	sage				
232947249	37.679985	-2.146394	sage	2002-06-07T02:00Z	7	6	2002
142929383	37.68	-3.57	sage				
30889581	37.68	-2.66	sage	2003-07-03T02:00Z	3	7	2003
30567547	37.68	-3.47	sage	2000-07-13T02:00Z	13	7	2000
232947212	37.68461	-2.096928	sage	2002-04-19T02:00Z	19	4	2002
232947244	37.691803	-2.212611	sage	2002-04-26T02:00Z	26	4	2002
232947254	37.693309	-2.194152	sage	2002-04-26T02:00Z	26	4	2002
232947867	37.709575	-6.048051	sage	2006-02-27T01:00Z	27	2	2006
1265474604	37.7127	-2.173826	sage	2011-10-13T02:00Z	13	10	2011
910462060	37.718512	-3.851134	sage				
910462028	37.718512	-3.851134	sage				
1142585418	37.7187647201	-3.8511647581	sage				
218535767	37.7187647201	-3.8511647581	sage				
218534571	37.7187681972	-3.5111584063	sage				
218534570	37.7187681972	-3.5111584063	sage				
218534559	37.7187681972	-3.5111584063	sage				
218534658	37.7187693195	-3.4011563445	sage				
218534659	37.7187705424	-3.2811540915	sage				
218534574	37.7187705424	-3.2811540915	sage				
218534565	37.7187705424	-3.2811540915	sage				
1142886435	37.7187819807	-2.1511326832	sage				
218534469	37.7187819807	-2.1511326832	sage				
876151894	37.72	-2.15	sage	1934-06-19T01:00Z	19	6	1934
31966228	37.72	-3.51	sage	1983-06-22T02:00Z	22	6	1983
232948052	37.730569	-2.519124	sage	2005-07-06T02:00Z	6	7	2005
232947653	37.734814	-2.723831	sage	2005-07-14T02:00Z	14	7	2005
218534572	37.7487654523	-3.8311648726	sage				
232947301	37.749588	-3.488318	sage	2003-05-27T02:00Z	27	5	2003
781077744	37.753	-3.482	sage	1990-06-11T02:00Z	11	6	1990
618284024	37.76	-3.11	sage				
617239176	37.76	-3.9	sage				
617239163	37.76	-3.9	sage				
232947674	37.769992	-2.234742	sage	2005-07-06T02:00Z	6	7	2005
232948046	37.790121	-2.329834	sage	2005-07-06T02:00Z	6	7	2005
218534575	37.7987699156	-3.4811591403	sage				
232948044	37.803226	-2.350605	sage	2005-07-06T02:00Z	6	7	2005
218534576	37.8087709097	-3.4011578015	sage				
232947649	37.811282	-2.698214	sage	2005-07-14T02:00Z	14	7	2005
232948047	37.817518	-2.343732	sage	2005-07-06T02:00Z	6	7	2005
232947149	37.831236	-2.15726	sage	2002-03-04T01:00Z	4	3	2002
232947489	37.834492	-2.862458	sage	2004-06-11T02:00Z	11	6	2004
617513829	37.85	-3	sage				
232948049	37.855925	-2.334571	sage	2005-07-06T02:00Z	6	7	2005
232947420	37.857934	-2.840089	sage	2004-05-19T02:00Z	19	5	2004
232947182	37.861871	-2.195904	sage	2002-03-18T01:00Z	18	3	2002
232947183	37.875682	-2.17041	sage	2002-03-18T01:00Z	18	3	2002
1142759487	37.8787370157	-6.7812208263	sage				
1234448581	37.88	-6.78	sage	2008-05-24T02:00Z	24	5	2008
1142859804	37.8887919496	-1.461122141	sage				
232948048	37.888896	-2.179564	sage	2005-07-06T02:00Z	6	7	2005
218534569	37.8987737338	-3.2811570072	sage				
1142886936	37.8987783165	-2.8311485092	sage				
1142584167	37.8987840894	-2.261137666	sage				
1142859830	37.8987898259	-1.6911267354	sage				
1258088307	37.90056	-84.268333	sage	1992-05-20T02:00Z	20	5	1992
232947672	37.903524	-2.230179	sage	2005-07-06T02:00Z	6	7	2005
232947664	37.906258	-2.381542	sage	2005-07-06T02:00Z	6	7	2005
232947671	37.910477	-2.25585	sage	2005-07-06T02:00Z	6	7	2005
232947670	37.922162	-2.231429	sage	2005-07-06T02:00Z	6	7	2005
232947667	37.922778	-2.338407	sage	2005-07-06T02:00Z	6	7	2005
232947665	37.923984	-2.391463	sage	2005-07-06T02:00Z	6	7	2005
617489005	37.93	-1.63	sage				
232947666	37.933013	-2.375651	sage	2005-07-06T02:00Z	6	7	2005
232947669	37.938207	-2.259724	sage	2005-07-06T02:00Z	6	7	2005
232948050	37.939087	-2.283887	sage	2005-07-06T02:00Z	6	7	2005
618092227	37.94	-3.11	sage				
618090464	37.94	-3.11	sage				
617048168	37.94	-3.11	sage				
781077707	37.942	-2.562	sage	1995-06-14T02:00Z	14	6	1995
1265474605	37.944304	-2.406399	sage	2015-07-30T02:00Z	30	7	2015
1265474598	37.96	-1.44	sage	2011-10-14T02:00Z	14	10	2011
232591965	38.019	-1.172	sage	1998-04-02T02:00Z	2	4	1998
232947440	38.060092	-2.56488	sage	2005-06-18T02:00Z	18	6	2005
218534456	38.0787873381	-2.2611405708	sage				
1839073199	38.086391	24.315001	sage	2011-04-20T02:00Z	20	4	2011
1265474589	38.0871	-0.94	sage	2011-08-18T02:00Z	18	8	2011
1839072676	38.137501	24.24917	sage	2011-04-20T02:00Z	20	4	2011
218534585	38.1687844042	-2.7111506205	sage				
218534586	38.1687855235	-2.601148526	sage				
232591955	38.17	-2.14	sage	1997-05-11T02:00Z	11	5	1997
143005766	38.200001	-5.28	sage	1998-11-19T01:00Z	19	11	1998
997602551	38.23	-2.14	sage	2008-06-11T02:00Z	11	6	2008
1142759463	38.2587695925	-4.3111822077	sage				
218534657	38.2587871643	-2.6011499972	sage				
218534566	38.2587871643	-2.6011499972	sage				
218534553	38.2587871643	-2.6011499972	sage				
218534567	38.2587882836	-2.4911478976	sage				
31966204	38.26	-2.6	sage	1982-07-08T02:00Z	8	7	1982
618291158	38.28	-5.28	sage				
1142741328	38.2988054484	-0.861117046	sage				
1501062755	38.3	-0.86	sage	1995-05-19T02:00Z	19	5	1995
318120167	38.3	-0.87	sage	1995-05-19T02:00Z	19	5	1995
218534584	38.3187853031	-2.8911565037	sage				
1142732697	38.3288058052	-0.8811179197	sage				
1142732704	38.3288091959	-0.5411112588	sage				
1838025786	38.370862	20.742528	sage	2018-04-08T13:39Z	8	4	2018
618415110	38.39	-2.54	sage				
617422327	38.39	-2.54	sage				
617422172	38.39	-2.54	sage				
1839072678	38.39167	24.03611	sage	2011-04-26T02:00Z	26	4	2011
30889413	38.400002	-2.43	sage	1992-06-10T02:00Z	10	6	1992
232947537	38.429571	-2.583597	sage	2007-03-22T01:00Z	22	3	2007
1265474583	38.456	-2.043519	sage	2011-07-20T02:00Z	20	7	2011
1839073169	38.45694	21.88028	sage	2013-05-03T02:00Z	3	5	2013
318120324	38.47	-0.94	sage	1973-07-18T01:00Z	18	7	1973
1839073171	38.478329	24.021669	sage	2011-05-01T02:00Z	1	5	2011
617120557	38.48	-2.54	sage				
1839072647	38.48806	21.880831	sage	2013-05-03T02:00Z	3	5	2013
1839072766	38.48917	23.47389	sage	2011-04-18T02:00Z	18	4	2011
1142585227	38.5287944828	-2.3711500382	sage				
218534451	38.5287944828	-2.3711500382	sage				
1142771431	38.5288014872	-1.6811367362	sage				
618135410	38.56	-0.93	sage				
617422255	38.57	-2.54	sage				
31966226	38.571	-2.401	sage	1980-06-20T02:00Z	20	6	1980
30888768	38.580002	-2.54	sage	1976-08-17T01:00Z	17	8	1976
218536840	38.5888164613	-0.3011107189	sage				
1265474601	38.59721	-2.42	sage	2011-07-30T02:00Z	30	7	2011
218534437	38.5987921065	-2.7311580893	sage				
1142792931	38.5988131582	-0.6511177771	sage				
1142732710	38.5988143572	-0.5311154162	sage				
1262236697	38.6	-90.25	sage	1994-10-21T01:00Z	21	10	1994
1262236688	38.6	-90.25	sage	1994-10-21T01:00Z	21	10	1994
1262236676	38.6	-90.25	sage	1994-10-21T01:00Z	21	10	1994
1142859833	38.6088088348	-1.1011267601	sage				
1258170418	38.617222	-90.263889	sage	2015-05-22T02:00Z	22	5	2015
1142583774	38.6188031715	-1.6811382137	sage				
1500780169	38.63	-0.72	sage	2003-07-13T02:00Z	13	7	2003
1501938115	38.64	0.21	sage	1955-01-01T01:00Z			1955
860339806	38.643	-0.329	sage	2000-05-01T02:00Z	1	5	2000
617488988	38.65	-1.39	sage				
1258521765	38.65305	-90.35055	sage	1998-12-09T01:00Z	9	12	1998
199502503	38.66	-0.293	sage	2002-06-17T02:00Z	17	6	2002
1839088175	38.67028	20.625	sage	2016-05-16T02:00Z	16	5	2016
232591411	38.671	-1.35	sage	2007-06-14T02:00Z	14	6	2007
1142771421	38.6788181665	-0.3011121761	sage				
218536835	38.6788181665	-0.3011121761	sage				
1142562360	38.6788204556	-0.0711076231	sage				
1500959020	38.68	-0.58	sage	2009-05-18T02:00Z	18	5	2009
895312684	38.68	-0.3	sage	1984-07-03T02:00Z	3	7	1984
895268263	38.68	-0.18	sage	1990-05-24T02:00Z	24	5	1990
1142732707	38.6888160607	-0.531116878	sage				
218536081	38.6888160607	-0.531116878	sage				
1502021584	38.69	-0.53	sage	1989-06-05T02:00Z	5	6	1989
1501973620	38.69	-0.53	sage	1989-06-05T02:00Z	5	6	1989
895266964	38.69	-0.53	sage	1989-06-05T02:00Z	5	6	1989
1322967177	38.7025	-76.5831	sage	1962-05-23T01:00Z	23	5	1962
